V1,V2,p
"KT448271.1 Canis adustus (Side-striped jackal)","KP129064.1 Urocyon littoralis catalinae",0.919486
"KT448271.1 Canis adustus (Side-striped jackal)","KP129062.1 Urocyon littoralis santacruzae",0.919486
"KT448271.1 Canis adustus (Side-striped jackal)","KP129017.1 Urocyon littoralis littoralis",0.919486
"KT448271.1 Canis adustus (Side-striped jackal)","KP128993.1 Urocyon littoralis santarosae",0.919486
"KT448271.1 Canis adustus (Side-striped jackal)","KJ603240.1 Vulpes zerda (Fennec fox)",0.918292
"KT448271.1 Canis adustus (Side-striped jackal)","NC_024172.1 Chrysocyon brachyurus (Maned wolf)",0.930168
"KT448271.1 Canis adustus (Side-striped jackal)","KF709435.1 Nyctereutes procyonoides koreensis",0.918539
"KT448271.1 Canis adustus (Side-striped jackal)","NC_023958.1 Vulpes corsac (Corsac fox)",0.917294
"KT448271.1 Canis adustus (Side-striped jackal)","KF661092.1 Canis sp. Russia/33,500",0.940855
"KT448271.1 Canis adustus (Side-striped jackal)","KF661079.1 Canis sp. Belgium/36,000",0.891207
"KT448271.1 Canis adustus (Side-striped jackal)","KF646248.1 Cuon alpinus lepturus",0.932644
"KT448271.1 Canis adustus (Side-striped jackal)","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.940387
"KT448271.1 Canis adustus (Side-striped jackal)","KF387633.1 Vulpes vulpes montana (Hill fox)",0.91628
"KT448271.1 Canis adustus (Side-striped jackal)","KC896375.1 Canis lupus campestris (Steppe wolf)",0.939451
"KT448271.1 Canis adustus (Side-striped jackal)","KC461238.1 Canis lupus desertorum",0.939451
"KT448271.1 Canis adustus (Side-striped jackal)","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.938826
"NC_026723.1 Urocyon cinereoargenteus (Gray fox)","KP129082.1 Urocyon littoralis dickeyi",0.998434
"NC_026723.1 Urocyon cinereoargenteus (Gray fox)","KP129081.1 Urocyon littoralis clementae",0.99812
"NC_026723.1 Urocyon cinereoargenteus (Gray fox)","KP129064.1 Urocyon littoralis catalinae",0.99812
"NC_026723.1 Urocyon cinereoargenteus (Gray fox)","KP129062.1 Urocyon littoralis santacruzae",0.99812
"NC_026723.1 Urocyon cinereoargenteus (Gray fox)","KP129017.1 Urocyon littoralis littoralis",0.99812
"NC_026723.1 Urocyon cinereoargenteus (Gray fox)","KP128993.1 Urocyon littoralis santarosae",0.99812
"NC_026723.1 Urocyon cinereoargenteus (Gray fox)","KJ603240.1 Vulpes zerda (Fennec fox)",0.931861
"NC_026723.1 Urocyon cinereoargenteus (Gray fox)","NC_024172.1 Chrysocyon brachyurus (Maned wolf)",0.941259
"NC_026723.1 Urocyon cinereoargenteus (Gray fox)","KF709435.1 Nyctereutes procyonoides koreensis",0.932644
"NC_026723.1 Urocyon cinereoargenteus (Gray fox)","NC_023958.1 Vulpes corsac (Corsac fox)",0.937853
"NC_026723.1 Urocyon cinereoargenteus (Gray fox)","KF661092.1 Canis sp. Russia/33,500",0.942669
"NC_026723.1 Urocyon cinereoargenteus (Gray fox)","KF661079.1 Canis sp. Belgium/36,000",0.890593
"NC_026723.1 Urocyon cinereoargenteus (Gray fox)","KF646248.1 Cuon alpinus lepturus",0.93609
"NC_026723.1 Urocyon cinereoargenteus (Gray fox)","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.943139
"NC_026723.1 Urocyon cinereoargenteus (Gray fox)","KF387633.1 Vulpes vulpes montana (Hill fox)",0.9375
"NC_026723.1 Urocyon cinereoargenteus (Gray fox)","KC896375.1 Canis lupus campestris (Steppe wolf)",0.943766
"NC_026723.1 Urocyon cinereoargenteus (Gray fox)","KC461238.1 Canis lupus desertorum",0.944079
"NC_026723.1 Urocyon cinereoargenteus (Gray fox)","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.943296
"KP129082.1 Urocyon littoralis dickeyi","KP129081.1 Urocyon littoralis clementae",0.999687
"KP129082.1 Urocyon littoralis dickeyi","KP129064.1 Urocyon littoralis catalinae",0.999687
"KP129082.1 Urocyon littoralis dickeyi","KP129062.1 Urocyon littoralis santacruzae",0.999687
"KP129082.1 Urocyon littoralis dickeyi","KP129017.1 Urocyon littoralis littoralis",0.999687
"KP129082.1 Urocyon littoralis dickeyi","KP128993.1 Urocyon littoralis santarosae",0.999687
"KP129082.1 Urocyon littoralis dickeyi","KJ603240.1 Vulpes zerda (Fennec fox)",0.931861
"KP129082.1 Urocyon littoralis dickeyi","NC_024172.1 Chrysocyon brachyurus (Maned wolf)",0.941886
"KP129082.1 Urocyon littoralis dickeyi","KF709435.1 Nyctereutes procyonoides koreensis",0.934054
"KP129082.1 Urocyon littoralis dickeyi","NC_023958.1 Vulpes corsac (Corsac fox)",0.937853
"KP129082.1 Urocyon littoralis dickeyi","KF661092.1 Canis sp. Russia/33,500",0.942356
"KP129082.1 Urocyon littoralis dickeyi","KF661079.1 Canis sp. Belgium/36,000",0.890593
"KP129082.1 Urocyon littoralis dickeyi","KF646248.1 Cuon alpinus lepturus",0.93609
"KP129082.1 Urocyon littoralis dickeyi","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.942982
"KP129082.1 Urocyon littoralis dickeyi","KF387633.1 Vulpes vulpes montana (Hill fox)",0.937813
"KP129082.1 Urocyon littoralis dickeyi","KC896375.1 Canis lupus campestris (Steppe wolf)",0.943452
"KP129082.1 Urocyon littoralis dickeyi","KC461238.1 Canis lupus desertorum",0.943766
"KP129082.1 Urocyon littoralis dickeyi","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.942982
"KP129081.1 Urocyon littoralis clementae","KP129064.1 Urocyon littoralis catalinae",0.999373
"KP129081.1 Urocyon littoralis clementae","KP129062.1 Urocyon littoralis santacruzae",0.999373
"KP129081.1 Urocyon littoralis clementae","KP129017.1 Urocyon littoralis littoralis",0.999373
"KP129081.1 Urocyon littoralis clementae","KP128993.1 Urocyon littoralis santarosae",0.999373
"KP129081.1 Urocyon littoralis clementae","KJ603240.1 Vulpes zerda (Fennec fox)",0.932174
"KP129081.1 Urocyon littoralis clementae","NC_024172.1 Chrysocyon brachyurus (Maned wolf)",0.941573
"KP129081.1 Urocyon littoralis clementae","KF709435.1 Nyctereutes procyonoides koreensis",0.933741
"KP129081.1 Urocyon littoralis clementae","NC_023958.1 Vulpes corsac (Corsac fox)",0.938167
"KP129081.1 Urocyon littoralis clementae","KF661092.1 Canis sp. Russia/33,500",0.942043
"KP129081.1 Urocyon littoralis clementae","KF661079.1 Canis sp. Belgium/36,000",0.890593
"KP129081.1 Urocyon littoralis clementae","KF646248.1 Cuon alpinus lepturus",0.935777
"KP129081.1 Urocyon littoralis clementae","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.942669
"KP129081.1 Urocyon littoralis clementae","KF387633.1 Vulpes vulpes montana (Hill fox)",0.9375
"KP129081.1 Urocyon littoralis clementae","KC896375.1 Canis lupus campestris (Steppe wolf)",0.943139
"KP129081.1 Urocyon littoralis clementae","KC461238.1 Canis lupus desertorum",0.943452
"KP129081.1 Urocyon littoralis clementae","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.942669
"KP129064.1 Urocyon littoralis catalinae","KP129062.1 Urocyon littoralis santacruzae",1
"KP129064.1 Urocyon littoralis catalinae","KP129017.1 Urocyon littoralis littoralis",1
"KP129064.1 Urocyon littoralis catalinae","KP128993.1 Urocyon littoralis santarosae",1
"KP129064.1 Urocyon littoralis catalinae","KJ603240.1 Vulpes zerda (Fennec fox)",0.931548
"KP129064.1 Urocyon littoralis catalinae","NC_024172.1 Chrysocyon brachyurus (Maned wolf)",0.941573
"KP129064.1 Urocyon littoralis catalinae","KF709435.1 Nyctereutes procyonoides koreensis",0.934367
"KP129064.1 Urocyon littoralis catalinae","NC_023958.1 Vulpes corsac (Corsac fox)",0.937539
"KP129064.1 Urocyon littoralis catalinae","KF661092.1 Canis sp. Russia/33,500",0.942043
"KP129064.1 Urocyon littoralis catalinae","KF661079.1 Canis sp. Belgium/36,000",0.890184
"KP129064.1 Urocyon littoralis catalinae","KF646248.1 Cuon alpinus lepturus",0.935777
"KP129064.1 Urocyon littoralis catalinae","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.942669
"KP129064.1 Urocyon littoralis catalinae","KF387633.1 Vulpes vulpes montana (Hill fox)",0.9375
"KP129064.1 Urocyon littoralis catalinae","KC896375.1 Canis lupus campestris (Steppe wolf)",0.943139
"KP129064.1 Urocyon littoralis catalinae","KC461238.1 Canis lupus desertorum",0.943452
"KP129064.1 Urocyon littoralis catalinae","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.942669
"KP129062.1 Urocyon littoralis santacruzae","KP129017.1 Urocyon littoralis littoralis",1
"KP129062.1 Urocyon littoralis santacruzae","KP128993.1 Urocyon littoralis santarosae",1
"KP129062.1 Urocyon littoralis santacruzae","KJ603240.1 Vulpes zerda (Fennec fox)",0.931548
"KP129062.1 Urocyon littoralis santacruzae","NC_024172.1 Chrysocyon brachyurus (Maned wolf)",0.941573
"KP129062.1 Urocyon littoralis santacruzae","KF709435.1 Nyctereutes procyonoides koreensis",0.934367
"KP129062.1 Urocyon littoralis santacruzae","NC_023958.1 Vulpes corsac (Corsac fox)",0.937539
"KP129062.1 Urocyon littoralis santacruzae","KF661092.1 Canis sp. Russia/33,500",0.942043
"KP129062.1 Urocyon littoralis santacruzae","KF661079.1 Canis sp. Belgium/36,000",0.890184
"KP129062.1 Urocyon littoralis santacruzae","KF646248.1 Cuon alpinus lepturus",0.935777
"KP129062.1 Urocyon littoralis santacruzae","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.942669
"KP129062.1 Urocyon littoralis santacruzae","KF387633.1 Vulpes vulpes montana (Hill fox)",0.9375
"KP129062.1 Urocyon littoralis santacruzae","KC896375.1 Canis lupus campestris (Steppe wolf)",0.943139
"KP129062.1 Urocyon littoralis santacruzae","KC461238.1 Canis lupus desertorum",0.943452
"KP129062.1 Urocyon littoralis santacruzae","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.942669
"KP129017.1 Urocyon littoralis littoralis","KP128993.1 Urocyon littoralis santarosae",1
"KP129017.1 Urocyon littoralis littoralis","KJ603240.1 Vulpes zerda (Fennec fox)",0.931548
"KP129017.1 Urocyon littoralis littoralis","NC_024172.1 Chrysocyon brachyurus (Maned wolf)",0.941573
"KP129017.1 Urocyon littoralis littoralis","KF709435.1 Nyctereutes procyonoides koreensis",0.934367
"KP129017.1 Urocyon littoralis littoralis","NC_023958.1 Vulpes corsac (Corsac fox)",0.937539
"KP129017.1 Urocyon littoralis littoralis","KF661092.1 Canis sp. Russia/33,500",0.942043
"KP129017.1 Urocyon littoralis littoralis","KF661079.1 Canis sp. Belgium/36,000",0.890184
"KP129017.1 Urocyon littoralis littoralis","KF646248.1 Cuon alpinus lepturus",0.935777
"KP129017.1 Urocyon littoralis littoralis","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.942669
"KP129017.1 Urocyon littoralis littoralis","KF387633.1 Vulpes vulpes montana (Hill fox)",0.9375
"KP129017.1 Urocyon littoralis littoralis","KC896375.1 Canis lupus campestris (Steppe wolf)",0.943139
"KP129017.1 Urocyon littoralis littoralis","KC461238.1 Canis lupus desertorum",0.943452
"KP129017.1 Urocyon littoralis littoralis","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.942669
"KP128993.1 Urocyon littoralis santarosae","KJ603240.1 Vulpes zerda (Fennec fox)",0.931548
"KP128993.1 Urocyon littoralis santarosae","NC_024172.1 Chrysocyon brachyurus (Maned wolf)",0.941573
"KP128993.1 Urocyon littoralis santarosae","KF709435.1 Nyctereutes procyonoides koreensis",0.934367
"KP128993.1 Urocyon littoralis santarosae","NC_023958.1 Vulpes corsac (Corsac fox)",0.937539
"KP128993.1 Urocyon littoralis santarosae","KF661092.1 Canis sp. Russia/33,500",0.942043
"KP128993.1 Urocyon littoralis santarosae","KF661079.1 Canis sp. Belgium/36,000",0.890184
"KP128993.1 Urocyon littoralis santarosae","KF646248.1 Cuon alpinus lepturus",0.935777
"KP128993.1 Urocyon littoralis santarosae","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.942669
"KP128993.1 Urocyon littoralis santarosae","KF387633.1 Vulpes vulpes montana (Hill fox)",0.9375
"KP128993.1 Urocyon littoralis santarosae","KC896375.1 Canis lupus campestris (Steppe wolf)",0.943139
"KP128993.1 Urocyon littoralis santarosae","KC461238.1 Canis lupus desertorum",0.943452
"KP128993.1 Urocyon littoralis santarosae","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.942669
"KJ603240.1 Vulpes zerda (Fennec fox)","NC_024172.1 Chrysocyon brachyurus (Maned wolf)",0.934358
"KJ603240.1 Vulpes zerda (Fennec fox)","KF709435.1 Nyctereutes procyonoides koreensis",0.935237
"KJ603240.1 Vulpes zerda (Fennec fox)","NC_023958.1 Vulpes corsac (Corsac fox)",0.958255
"KJ603240.1 Vulpes zerda (Fennec fox)","KF661092.1 Canis sp. Russia/33,500",0.938358
"KJ603240.1 Vulpes zerda (Fennec fox)","KF661079.1 Canis sp. Belgium/36,000",0.894683
"KJ603240.1 Vulpes zerda (Fennec fox)","KF646248.1 Cuon alpinus lepturus",0.93656
"KJ603240.1 Vulpes zerda (Fennec fox)","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.938046
"KJ603240.1 Vulpes zerda (Fennec fox)","KF387633.1 Vulpes vulpes montana (Hill fox)",0.957483
"KJ603240.1 Vulpes zerda (Fennec fox)","KC896375.1 Canis lupus campestris (Steppe wolf)",0.93789
"KJ603240.1 Vulpes zerda (Fennec fox)","KC461238.1 Canis lupus desertorum",0.93789
"KJ603240.1 Vulpes zerda (Fennec fox)","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.937422
"NC_024172.1 Chrysocyon brachyurus (Maned wolf)","KF709435.1 Nyctereutes procyonoides koreensis",0.936798
"NC_024172.1 Chrysocyon brachyurus (Maned wolf)","NC_023958.1 Vulpes corsac (Corsac fox)",0.935813
"NC_024172.1 Chrysocyon brachyurus (Maned wolf)","KF661092.1 Canis sp. Russia/33,500",0.955056
"NC_024172.1 Chrysocyon brachyurus (Maned wolf)","KF661079.1 Canis sp. Belgium/36,000",0.902045
"NC_024172.1 Chrysocyon brachyurus (Maned wolf)","KF646248.1 Cuon alpinus lepturus",0.952068
"NC_024172.1 Chrysocyon brachyurus (Maned wolf)","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.95412
"NC_024172.1 Chrysocyon brachyurus (Maned wolf)","KF387633.1 Vulpes vulpes montana (Hill fox)",0.93622
"NC_024172.1 Chrysocyon brachyurus (Maned wolf)","KC896375.1 Canis lupus campestris (Steppe wolf)",0.954432
"NC_024172.1 Chrysocyon brachyurus (Maned wolf)","KC461238.1 Canis lupus desertorum",0.955056
"NC_024172.1 Chrysocyon brachyurus (Maned wolf)","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.953652
"KF709435.1 Nyctereutes procyonoides koreensis","NC_023958.1 Vulpes corsac (Corsac fox)",0.936598
"KF709435.1 Nyctereutes procyonoides koreensis","KF661092.1 Canis sp. Russia/33,500",0.936174
"KF709435.1 Nyctereutes procyonoides koreensis","KF661079.1 Canis sp. Belgium/36,000",0.890389
"KF709435.1 Nyctereutes procyonoides koreensis","KF646248.1 Cuon alpinus lepturus",0.936404
"KF709435.1 Nyctereutes procyonoides koreensis","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.936642
"KF709435.1 Nyctereutes procyonoides koreensis","KF387633.1 Vulpes vulpes montana (Hill fox)",0.943976
"KF709435.1 Nyctereutes procyonoides koreensis","KC896375.1 Canis lupus campestris (Steppe wolf)",0.935237
"KF709435.1 Nyctereutes procyonoides koreensis","KC461238.1 Canis lupus desertorum",0.935705
"KF709435.1 Nyctereutes procyonoides koreensis","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.933989
"NC_023958.1 Vulpes corsac (Corsac fox)","KF661092.1 Canis sp. Russia/33,500",0.936441
"NC_023958.1 Vulpes corsac (Corsac fox)","KF661079.1 Canis sp. Belgium/36,000",0.894479
"NC_023958.1 Vulpes corsac (Corsac fox)","KF646248.1 Cuon alpinus lepturus",0.937225
"NC_023958.1 Vulpes corsac (Corsac fox)","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.936441
"NC_023958.1 Vulpes corsac (Corsac fox)","KF387633.1 Vulpes vulpes montana (Hill fox)",0.969554
"NC_023958.1 Vulpes corsac (Corsac fox)","KC896375.1 Canis lupus campestris (Steppe wolf)",0.936598
"NC_023958.1 Vulpes corsac (Corsac fox)","KC461238.1 Canis lupus desertorum",0.936598
"NC_023958.1 Vulpes corsac (Corsac fox)","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.936127
"KF661092.1 Canis sp. Russia/33,500","KF661079.1 Canis sp. Belgium/36,000",0.925562
"KF661092.1 Canis sp. Russia/33,500","KF646248.1 Cuon alpinus lepturus",0.962093
"KF661092.1 Canis sp. Russia/33,500","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.990325
"KF661092.1 Canis sp. Russia/33,500","KF387633.1 Vulpes vulpes montana (Hill fox)",0.939451
"KF661092.1 Canis sp. Russia/33,500","KC896375.1 Canis lupus campestris (Steppe wolf)",0.997971
"KF661092.1 Canis sp. Russia/33,500","KC461238.1 Canis lupus desertorum",0.997659
"KF661092.1 Canis sp. Russia/33,500","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.996879
"KF661079.1 Canis sp. Belgium/36,000","KF646248.1 Cuon alpinus lepturus",0.90593
"KF661079.1 Canis sp. Belgium/36,000","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.923108
"KF661079.1 Canis sp. Belgium/36,000","KF387633.1 Vulpes vulpes montana (Hill fox)",0.89182
"KF661079.1 Canis sp. Belgium/36,000","KC896375.1 Canis lupus campestris (Steppe wolf)",0.92454
"KF661079.1 Canis sp. Belgium/36,000","KC461238.1 Canis lupus desertorum",0.924949
"KF661079.1 Canis sp. Belgium/36,000","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.92454
"KF646248.1 Cuon alpinus lepturus","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.962093
"KF646248.1 Cuon alpinus lepturus","KF387633.1 Vulpes vulpes montana (Hill fox)",0.9375
"KF646248.1 Cuon alpinus lepturus","KC896375.1 Canis lupus campestris (Steppe wolf)",0.960683
"KF646248.1 Cuon alpinus lepturus","KC461238.1 Canis lupus desertorum",0.96037
"KF646248.1 Cuon alpinus lepturus","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.9599
"KF573616.1 Canis lupus laniger (Tibetan wolf)","KF387633.1 Vulpes vulpes montana (Hill fox)",0.939139
"KF573616.1 Canis lupus laniger (Tibetan wolf)","KC896375.1 Canis lupus campestris (Steppe wolf)",0.98892
"KF573616.1 Canis lupus laniger (Tibetan wolf)","KC461238.1 Canis lupus desertorum",0.989076
"KF573616.1 Canis lupus laniger (Tibetan wolf)","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.98736
"KF387633.1 Vulpes vulpes montana (Hill fox)","KC896375.1 Canis lupus campestris (Steppe wolf)",0.938983
"KF387633.1 Vulpes vulpes montana (Hill fox)","KC461238.1 Canis lupus desertorum",0.939607
"KF387633.1 Vulpes vulpes montana (Hill fox)","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.938514
"KC896375.1 Canis lupus campestris (Steppe wolf)","KC461238.1 Canis lupus desertorum",0.999064
"KC896375.1 Canis lupus campestris (Steppe wolf)","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.997659
"KC461238.1 Canis lupus desertorum","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.997347
