V1,V2,p
"NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)","NC_021434.2 Mesoplodon europaeus (Gervais' beaked whale)",0.964699
"NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)","NC_020696.1 Cephalorhynchus heavisidii (Heaviside's dolphin)",0.929882
"NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)","NC_019591.1 Orcaella heinsohni (Australian snubfin dolphin)",0.931034
"NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)","NC_019589.1 Peponocephala electra (Melon-headed whale)",0.928705
"NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)","NC_019588.1 Feresa attenuata (Pygmy killer whale)",0.931308
"NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)","NC_019577.1 Pseudorca crassidens (False killer whale)",0.927773
"NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)","NC_012061.1 Delphinus capensis (Long-beaked common dolphin)",0.932277
"NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)","NC_012057.1 Sousa chinensis (Indo-pacific humpbacked dolphin)",0.929882
"NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)","NC_007937.1 Balaenoptera omurai (Omura's baleen whale)",0.942266
"NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)","NC_007938.1 Balaenoptera edeni (Pygmy Bryde's whale)",0.943044
"NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)","AB201259.1 Balaenoptera brydei (Bryde's whale)",0.941332
"NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)","NC_007629.1 Lipotes vexillifer (Yangtze River dolphin)",0.925909
"NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)","NC_006931.1 Eubalaena japonica (North Pacific right whale)",0.939832
"NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)","NC_006930.1 Eubalaena australis (Southern right whale)",0.939112
"NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)","NC_006926.1 Balaenoptera bonaerensis (Antarctic minke whale)",0.941286
"NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)","AP006475.1 Caperea marginata (Pygmy right whale)",0.943408
"NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)","NC_005275.1 Platanista minor (Indus River dolphin)",0.936293
"NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)","NC_005274.1 Berardius bairdii (Baird's beaked whale)",0.952025
"NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)","NC_005277.1 Pontoporia blainvillei (Franciscana)",0.92757
"NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)","NC_005272.1 Kogia breviceps (Pygmy sperm whale)",0.933115
"KX650872.1 Neophocaena phocaenoides sunameri","NC_034348.1 Indopacetus pacificus (Longman's beaked whale)",0.932365
"KX650872.1 Neophocaena phocaenoides sunameri","KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)",0.998447
"KX650872.1 Neophocaena phocaenoides sunameri","NC_032301.1 Stenella longirostris (Spinner dolphin)",0.944548
"KX650872.1 Neophocaena phocaenoides sunameri","KX857350.1 Stenella attenuata (Bridled dolphin)",0.941955
"KX650872.1 Neophocaena phocaenoides sunameri","LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)",0.93324
"KX650872.1 Neophocaena phocaenoides sunameri","NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)",0.934552
"KX650872.1 Neophocaena phocaenoides sunameri","KM893428.1 Inia geoffrensis (Boutu)",0.915657
"KX650872.1 Neophocaena phocaenoides sunameri","KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)",0.860205
"KX650872.1 Neophocaena phocaenoides sunameri","KM893425.1 Stenella frontalis (Atlantic spotted dolphin)",0.845802
"KX650872.1 Neophocaena phocaenoides sunameri","KM893424.1 Sotalia guianensis (Guyana river dolphin)",0.852439
"KX650872.1 Neophocaena phocaenoides sunameri","KM893423.1 Sotalia fluviatilis (Gray dolphin)",0.917444
"KX650872.1 Neophocaena phocaenoides sunameri","NC_026456.1 Neophocaena asiaeorientalis (Narrow-ridged finless porpoise)",0.997204
"KX650872.1 Neophocaena phocaenoides sunameri","NC_023830.1 Mesoplodon grayi (Gray's beaked whale)",0.934083
"KX650872.1 Neophocaena phocaenoides sunameri","NC_022805.1 Tursiops australis (Burrunan dolphin)",0.942839
"KX650872.1 Neophocaena phocaenoides sunameri","NC_021974.2 Mesoplodon densirostris (Blainville's beaked whale)",0.924977
"KX650872.1 Neophocaena phocaenoides sunameri","NC_021434.2 Mesoplodon europaeus (Gervais' beaked whale)",0.931115
"KX650872.1 Neophocaena phocaenoides sunameri","NC_020696.1 Cephalorhynchus heavisidii (Heaviside's dolphin)",0.945429
"KX650872.1 Neophocaena phocaenoides sunameri","NC_019591.1 Orcaella heinsohni (Australian snubfin dolphin)",0.941131
"KX650872.1 Neophocaena phocaenoides sunameri","NC_019589.1 Peponocephala electra (Melon-headed whale)",0.94548
"KX650872.1 Neophocaena phocaenoides sunameri","NC_019588.1 Feresa attenuata (Pygmy killer whale)",0.94486
"KX650872.1 Neophocaena phocaenoides sunameri","NC_019577.1 Pseudorca crassidens (False killer whale)",0.940975
"KX650872.1 Neophocaena phocaenoides sunameri","NC_012061.1 Delphinus capensis (Long-beaked common dolphin)",0.944393
"KX650872.1 Neophocaena phocaenoides sunameri","NC_012057.1 Sousa chinensis (Indo-pacific humpbacked dolphin)",0.942164
"KX650872.1 Neophocaena phocaenoides sunameri","NC_007937.1 Balaenoptera omurai (Omura's baleen whale)",0.933396
"KX650872.1 Neophocaena phocaenoides sunameri","NC_007938.1 Balaenoptera edeni (Pygmy Bryde's whale)",0.932617
"KX650872.1 Neophocaena phocaenoides sunameri","AB201259.1 Balaenoptera brydei (Bryde's whale)",0.931684
"KX650872.1 Neophocaena phocaenoides sunameri","NC_007629.1 Lipotes vexillifer (Yangtze River dolphin)",0.927928
"KX650872.1 Neophocaena phocaenoides sunameri","NC_006931.1 Eubalaena japonica (North Pacific right whale)",0.937345
"KX650872.1 Neophocaena phocaenoides sunameri","NC_006930.1 Eubalaena australis (Southern right whale)",0.934918
"KX650872.1 Neophocaena phocaenoides sunameri","NC_006926.1 Balaenoptera bonaerensis (Antarctic minke whale)",0.934452
"KX650872.1 Neophocaena phocaenoides sunameri","AP006475.1 Caperea marginata (Pygmy right whale)",0.932214
"KX650872.1 Neophocaena phocaenoides sunameri","NC_005275.1 Platanista minor (Indus River dolphin)",0.929907
"KX650872.1 Neophocaena phocaenoides sunameri","NC_005274.1 Berardius bairdii (Baird's beaked whale)",0.929907
"KX650872.1 Neophocaena phocaenoides sunameri","NC_005277.1 Pontoporia blainvillei (Franciscana)",0.931308
"KX650872.1 Neophocaena phocaenoides sunameri","NC_005272.1 Kogia breviceps (Pygmy sperm whale)",0.927035
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)",0.932677
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","NC_032301.1 Stenella longirostris (Spinner dolphin)",0.936582
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","KX857350.1 Stenella attenuata (Bridled dolphin)",0.931271
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)",0.96423
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)",0.96095
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","KM893428.1 Inia geoffrensis (Boutu)",0.90706
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)",0.861918
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","KM893425.1 Stenella frontalis (Atlantic spotted dolphin)",0.849116
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","KM893424.1 Sotalia guianensis (Guyana river dolphin)",0.856451
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","KM893423.1 Sotalia fluviatilis (Gray dolphin)",0.920181
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","NC_026456.1 Neophocaena asiaeorientalis (Narrow-ridged finless porpoise)",0.933302
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","NC_023830.1 Mesoplodon grayi (Gray's beaked whale)",0.960325
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","NC_022805.1 Tursiops australis (Burrunan dolphin)",0.934864
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","NC_021974.2 Mesoplodon densirostris (Blainville's beaked whale)",0.955951
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","NC_021434.2 Mesoplodon europaeus (Gervais' beaked whale)",0.958607
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","NC_020696.1 Cephalorhynchus heavisidii (Heaviside's dolphin)",0.933771
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","NC_019591.1 Orcaella heinsohni (Australian snubfin dolphin)",0.930647
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","NC_019589.1 Peponocephala electra (Melon-headed whale)",0.933146
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","NC_019588.1 Feresa attenuata (Pygmy killer whale)",0.933927
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","NC_019577.1 Pseudorca crassidens (False killer whale)",0.932365
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","NC_012061.1 Delphinus capensis (Long-beaked common dolphin)",0.938925
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","NC_012057.1 Sousa chinensis (Indo-pacific humpbacked dolphin)",0.935177
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","NC_007937.1 Balaenoptera omurai (Omura's baleen whale)",0.945642
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","NC_007938.1 Balaenoptera edeni (Pygmy Bryde's whale)",0.940487
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","AB201259.1 Balaenoptera brydei (Bryde's whale)",0.940175
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","NC_007629.1 Lipotes vexillifer (Yangtze River dolphin)",0.930647
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","NC_006931.1 Eubalaena japonica (North Pacific right whale)",0.944392
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","NC_006930.1 Eubalaena australis (Southern right whale)",0.94408
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","NC_006926.1 Balaenoptera bonaerensis (Antarctic minke whale)",0.941112
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","AP006475.1 Caperea marginata (Pygmy right whale)",0.941737
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","NC_005275.1 Platanista minor (Indus River dolphin)",0.937832
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","NC_005274.1 Berardius bairdii (Baird's beaked whale)",0.95845
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","NC_005277.1 Pontoporia blainvillei (Franciscana)",0.92721
"NC_034348.1 Indopacetus pacificus (Longman's beaked whale)","NC_005272.1 Kogia breviceps (Pygmy sperm whale)",0.932209
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","NC_032301.1 Stenella longirostris (Spinner dolphin)",0.944237
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","KX857350.1 Stenella attenuata (Bridled dolphin)",0.941643
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)",0.932306
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)",0.934239
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","KM893428.1 Inia geoffrensis (Boutu)",0.91488
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)",0.86005
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","KM893425.1 Stenella frontalis (Atlantic spotted dolphin)",0.845802
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","KM893424.1 Sotalia guianensis (Guyana river dolphin)",0.852128
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","KM893423.1 Sotalia fluviatilis (Gray dolphin)",0.916822
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","NC_026456.1 Neophocaena asiaeorientalis (Narrow-ridged finless porpoise)",0.998757
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","NC_023830.1 Mesoplodon grayi (Gray's beaked whale)",0.933614
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","NC_022805.1 Tursiops australis (Burrunan dolphin)",0.942529
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","NC_021974.2 Mesoplodon densirostris (Blainville's beaked whale)",0.923889
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","NC_021434.2 Mesoplodon europaeus (Gervais' beaked whale)",0.930178
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","NC_020696.1 Cephalorhynchus heavisidii (Heaviside's dolphin)",0.945118
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","NC_019591.1 Orcaella heinsohni (Australian snubfin dolphin)",0.941441
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","NC_019589.1 Peponocephala electra (Melon-headed whale)",0.945791
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","NC_019588.1 Feresa attenuata (Pygmy killer whale)",0.944548
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","NC_019577.1 Pseudorca crassidens (False killer whale)",0.941286
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","NC_012061.1 Delphinus capensis (Long-beaked common dolphin)",0.944703
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","NC_012057.1 Sousa chinensis (Indo-pacific humpbacked dolphin)",0.941853
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","NC_007937.1 Balaenoptera omurai (Omura's baleen whale)",0.932462
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","NC_007938.1 Balaenoptera edeni (Pygmy Bryde's whale)",0.931995
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","AB201259.1 Balaenoptera brydei (Bryde's whale)",0.931061
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","NC_007629.1 Lipotes vexillifer (Yangtze River dolphin)",0.927307
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","NC_006931.1 Eubalaena japonica (North Pacific right whale)",0.937034
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","NC_006930.1 Eubalaena australis (Southern right whale)",0.934607
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","NC_006926.1 Balaenoptera bonaerensis (Antarctic minke whale)",0.933209
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","AP006475.1 Caperea marginata (Pygmy right whale)",0.931281
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","NC_005275.1 Platanista minor (Indus River dolphin)",0.928349
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","NC_005274.1 Berardius bairdii (Baird's beaked whale)",0.928972
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","NC_005277.1 Pontoporia blainvillei (Franciscana)",0.929751
"KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)","NC_005272.1 Kogia breviceps (Pygmy sperm whale)",0.925787
"NC_032301.1 Stenella longirostris (Spinner dolphin)","KX857350.1 Stenella attenuata (Bridled dolphin)",0.986306
"NC_032301.1 Stenella longirostris (Spinner dolphin)","LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)",0.938531
"NC_032301.1 Stenella longirostris (Spinner dolphin)","NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)",0.934083
"NC_032301.1 Stenella longirostris (Spinner dolphin)","KM893428.1 Inia geoffrensis (Boutu)",0.944082
"NC_032301.1 Stenella longirostris (Spinner dolphin)","KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)",0.86031
"NC_032301.1 Stenella longirostris (Spinner dolphin)","KM893425.1 Stenella frontalis (Atlantic spotted dolphin)",0.849274
"NC_032301.1 Stenella longirostris (Spinner dolphin)","KM893424.1 Sotalia guianensis (Guyana river dolphin)",0.856899
"NC_032301.1 Stenella longirostris (Spinner dolphin)","KM893423.1 Sotalia fluviatilis (Gray dolphin)",0.916356
"NC_032301.1 Stenella longirostris (Spinner dolphin)","NC_026456.1 Neophocaena asiaeorientalis (Narrow-ridged finless porpoise)",0.944859
"NC_032301.1 Stenella longirostris (Spinner dolphin)","NC_023830.1 Mesoplodon grayi (Gray's beaked whale)",0.937363
"NC_032301.1 Stenella longirostris (Spinner dolphin)","NC_022805.1 Tursiops australis (Burrunan dolphin)",0.986977
"NC_032301.1 Stenella longirostris (Spinner dolphin)","NC_021974.2 Mesoplodon densirostris (Blainville's beaked whale)",0.932588
"NC_032301.1 Stenella longirostris (Spinner dolphin)","NC_021434.2 Mesoplodon europaeus (Gervais' beaked whale)",0.934396
"NC_032301.1 Stenella longirostris (Spinner dolphin)","NC_020696.1 Cephalorhynchus heavisidii (Heaviside's dolphin)",0.975902
"NC_032301.1 Stenella longirostris (Spinner dolphin)","NC_019591.1 Orcaella heinsohni (Australian snubfin dolphin)",0.971783
"NC_032301.1 Stenella longirostris (Spinner dolphin)","NC_019589.1 Peponocephala electra (Melon-headed whale)",0.973333
"NC_032301.1 Stenella longirostris (Spinner dolphin)","NC_019588.1 Feresa attenuata (Pygmy killer whale)",0.975234
"NC_032301.1 Stenella longirostris (Spinner dolphin)","NC_019577.1 Pseudorca crassidens (False killer whale)",0.970853
"NC_032301.1 Stenella longirostris (Spinner dolphin)","NC_012061.1 Delphinus capensis (Long-beaked common dolphin)",0.989922
"NC_032301.1 Stenella longirostris (Spinner dolphin)","NC_012057.1 Sousa chinensis (Indo-pacific humpbacked dolphin)",0.989428
"NC_032301.1 Stenella longirostris (Spinner dolphin)","NC_007937.1 Balaenoptera omurai (Omura's baleen whale)",0.939776
"NC_032301.1 Stenella longirostris (Spinner dolphin)","NC_007938.1 Balaenoptera edeni (Pygmy Bryde's whale)",0.935419
"NC_032301.1 Stenella longirostris (Spinner dolphin)","AB201259.1 Balaenoptera brydei (Bryde's whale)",0.936041
"NC_032301.1 Stenella longirostris (Spinner dolphin)","NC_007629.1 Lipotes vexillifer (Yangtze River dolphin)",0.931008
"NC_032301.1 Stenella longirostris (Spinner dolphin)","NC_006931.1 Eubalaena japonica (North Pacific right whale)",0.942164
"NC_032301.1 Stenella longirostris (Spinner dolphin)","NC_006930.1 Eubalaena australis (Southern right whale)",0.940509
"NC_032301.1 Stenella longirostris (Spinner dolphin)","NC_006926.1 Balaenoptera bonaerensis (Antarctic minke whale)",0.936375
"NC_032301.1 Stenella longirostris (Spinner dolphin)","AP006475.1 Caperea marginata (Pygmy right whale)",0.934391
"NC_032301.1 Stenella longirostris (Spinner dolphin)","NC_005275.1 Platanista minor (Indus River dolphin)",0.93162
"NC_032301.1 Stenella longirostris (Spinner dolphin)","NC_005274.1 Berardius bairdii (Baird's beaked whale)",0.932243
"NC_032301.1 Stenella longirostris (Spinner dolphin)","NC_005277.1 Pontoporia blainvillei (Franciscana)",0.935047
"NC_032301.1 Stenella longirostris (Spinner dolphin)","NC_005272.1 Kogia breviceps (Pygmy sperm whale)",0.926411
"KX857350.1 Stenella attenuata (Bridled dolphin)","LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)",0.935107
"KX857350.1 Stenella attenuata (Bridled dolphin)","NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)",0.931115
"KX857350.1 Stenella attenuata (Bridled dolphin)","KM893428.1 Inia geoffrensis (Boutu)",0.93713
"KX857350.1 Stenella attenuata (Bridled dolphin)","KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)",0.861345
"KX857350.1 Stenella attenuata (Bridled dolphin)","KM893425.1 Stenella frontalis (Atlantic spotted dolphin)",0.848327
"KX857350.1 Stenella attenuata (Bridled dolphin)","KM893424.1 Sotalia guianensis (Guyana river dolphin)",0.856832
"KX857350.1 Stenella attenuata (Bridled dolphin)","KM893423.1 Sotalia fluviatilis (Gray dolphin)",0.911765
"KX857350.1 Stenella attenuata (Bridled dolphin)","NC_026456.1 Neophocaena asiaeorientalis (Narrow-ridged finless porpoise)",0.942421
"KX857350.1 Stenella attenuata (Bridled dolphin)","NC_023830.1 Mesoplodon grayi (Gray's beaked whale)",0.934083
"KX857350.1 Stenella attenuata (Bridled dolphin)","NC_022805.1 Tursiops australis (Burrunan dolphin)",0.981637
"KX857350.1 Stenella attenuata (Bridled dolphin)","NC_021974.2 Mesoplodon densirostris (Blainville's beaked whale)",0.929505
"KX857350.1 Stenella attenuata (Bridled dolphin)","NC_021434.2 Mesoplodon europaeus (Gervais' beaked whale)",0.931584
"KX857350.1 Stenella attenuata (Bridled dolphin)","NC_020696.1 Cephalorhynchus heavisidii (Heaviside's dolphin)",0.970899
"KX857350.1 Stenella attenuata (Bridled dolphin)","NC_019591.1 Orcaella heinsohni (Australian snubfin dolphin)",0.968721
"KX857350.1 Stenella attenuata (Bridled dolphin)","NC_019589.1 Peponocephala electra (Melon-headed whale)",0.969655
"KX857350.1 Stenella attenuata (Bridled dolphin)","NC_019588.1 Feresa attenuata (Pygmy killer whale)",0.968692
"KX857350.1 Stenella attenuata (Bridled dolphin)","NC_019577.1 Pseudorca crassidens (False killer whale)",0.969032
"KX857350.1 Stenella attenuata (Bridled dolphin)","NC_012061.1 Delphinus capensis (Long-beaked common dolphin)",0.985528
"KX857350.1 Stenella attenuata (Bridled dolphin)","NC_012057.1 Sousa chinensis (Indo-pacific humpbacked dolphin)",0.983971
"KX857350.1 Stenella attenuata (Bridled dolphin)","NC_007937.1 Balaenoptera omurai (Omura's baleen whale)",0.935419
"KX857350.1 Stenella attenuata (Bridled dolphin)","NC_007938.1 Balaenoptera edeni (Pygmy Bryde's whale)",0.932773
"KX857350.1 Stenella attenuata (Bridled dolphin)","AB201259.1 Balaenoptera brydei (Bryde's whale)",0.932617
"KX857350.1 Stenella attenuata (Bridled dolphin)","NC_007629.1 Lipotes vexillifer (Yangtze River dolphin)",0.931373
"KX857350.1 Stenella attenuata (Bridled dolphin)","NC_006931.1 Eubalaena japonica (North Pacific right whale)",0.941799
"KX857350.1 Stenella attenuata (Bridled dolphin)","NC_006930.1 Eubalaena australis (Southern right whale)",0.941332
"KX857350.1 Stenella attenuata (Bridled dolphin)","NC_006926.1 Balaenoptera bonaerensis (Antarctic minke whale)",0.936041
"KX857350.1 Stenella attenuata (Bridled dolphin)","AP006475.1 Caperea marginata (Pygmy right whale)",0.934174
"KX857350.1 Stenella attenuata (Bridled dolphin)","NC_005275.1 Platanista minor (Indus River dolphin)",0.930997
"KX857350.1 Stenella attenuata (Bridled dolphin)","NC_005274.1 Berardius bairdii (Baird's beaked whale)",0.927882
"KX857350.1 Stenella attenuata (Bridled dolphin)","NC_005277.1 Pontoporia blainvillei (Franciscana)",0.930841
"KX857350.1 Stenella attenuata (Bridled dolphin)","NC_005272.1 Kogia breviceps (Pygmy sperm whale)",0.92532
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)",0.963449
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","KM893428.1 Inia geoffrensis (Boutu)",0.907096
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)",0.8615
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","KM893425.1 Stenella frontalis (Atlantic spotted dolphin)",0.849905
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","KM893424.1 Sotalia guianensis (Guyana river dolphin)",0.852786
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","KM893423.1 Sotalia fluviatilis (Gray dolphin)",0.924059
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","NC_026456.1 Neophocaena asiaeorientalis (Narrow-ridged finless porpoise)",0.933551
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","NC_023830.1 Mesoplodon grayi (Gray's beaked whale)",0.96095
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","NC_022805.1 Tursiops australis (Burrunan dolphin)",0.939153
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","NC_021974.2 Mesoplodon densirostris (Blainville's beaked whale)",0.957516
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","NC_021434.2 Mesoplodon europaeus (Gervais' beaked whale)",0.958763
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","NC_020696.1 Cephalorhynchus heavisidii (Heaviside's dolphin)",0.937286
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","NC_019591.1 Orcaella heinsohni (Australian snubfin dolphin)",0.932617
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","NC_019589.1 Peponocephala electra (Melon-headed whale)",0.936975
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","NC_019588.1 Feresa attenuata (Pygmy killer whale)",0.937383
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","NC_019577.1 Pseudorca crassidens (False killer whale)",0.934641
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","NC_012061.1 Delphinus capensis (Long-beaked common dolphin)",0.94071
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","NC_012057.1 Sousa chinensis (Indo-pacific humpbacked dolphin)",0.938064
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","NC_007937.1 Balaenoptera omurai (Omura's baleen whale)",0.946001
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","NC_007938.1 Balaenoptera edeni (Pygmy Bryde's whale)",0.940865
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","AB201259.1 Balaenoptera brydei (Bryde's whale)",0.940865
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","NC_007629.1 Lipotes vexillifer (Yangtze River dolphin)",0.928727
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","NC_006931.1 Eubalaena japonica (North Pacific right whale)",0.942577
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","NC_006930.1 Eubalaena australis (Southern right whale)",0.942733
"LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)","NC_006926.1 Balaenoptera bonaerensis (Antarctic minke whale)",0.940398
