V1,V2,p
"MH818222.1 Puma concolor (Puma)","KP202285.1 Lynx rufus (Bobcat)",0.961479
"MH818222.1 Puma concolor (Puma)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.959733
"MH818222.1 Puma concolor (Puma)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.960199
"MH818222.1 Puma concolor (Puma)","KP202271.1 Acinonyx jubatus (Cheetah)",0.970798
"MH818222.1 Puma concolor (Puma)","KP202269.1 Panthera uncia (Snow leopard)",0.952004
"MH818222.1 Puma concolor (Puma)","KP202268.1 Panthera tigris (Tiger)",0.95014
"MH818222.1 Puma concolor (Puma)","KP202264.1 Panthera onca (Jaguar)",0.953315
"MH818222.1 Puma concolor (Puma)","KJ866876.1 Panthera pardus japonensis",0.95122
"MH818222.1 Puma concolor (Puma)","KF907306.1 Panthera leo leo",0.951578
"MH818222.1 Puma concolor (Puma)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.949053
"MH818222.1 Puma concolor (Puma)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.949518
"MH818222.1 Puma concolor (Puma)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.949518
"MH818222.1 Puma concolor (Puma)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.950761
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","MF871703.1 Homotherium latidens (European saber-tooth cat)",0.837687
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","MF871700.1 Smilodon populator (Greater saber-toothed cat)",0.923818
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","KX911412.1 Lynx pardinus (Spanish lynx)",0.956468
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","KU234271.1 Panthera leo persica (Asiatic lion)",0.950715
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","KU133958.1 Neofelis nebulosa (Clouded leopard)",0.945585
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","KX265095.1 Catopuma badia (Bay cat)",0.960976
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","KX224524.1 Catopuma temminckii (Asiatic golden cat)",0.956468
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)",0.97357
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","KR135742.1 Prionailurus viverrinus (Fishing cat)",0.977456
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","KX655614.1 Panthera pardus orientalis (Amur leopard)",0.950172
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","KX258452.1 Panthera spelaea (Eurasian cave lion)",0.951803
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","NC_028322.1 Leopardus jacobita (Andean mountain cat)",0.957556
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","NC_028321.1 Leopardus guigna (Kodkod)",0.956001
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)",0.958022
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","NC_028318.1 Leopardus wiedii (Margay)",0.959577
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","NC_028317.1 Leopardus tigrinus (Little spotted cat)",0.955224
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","NC_028316.1 Leptailurus serval (Serval)",0.964708
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","NC_028314.1 Leopardus colocolo (Colocolo)",0.95569
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.961909
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","NC_028310.1 Felis silvestris (Wild cat)",0.962998
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","NC_028309.1 Felis nigripes (Black-footed cat)",0.961443
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","NC_028308.1 Felis margarita (Sand cat)",0.962391
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","NC_028307.1 Felis chaus (Jungle cat)",0.961909
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","NC_028306.1 Caracal caracal (Caracal)",0.954291
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","NC_028299.1 Profelis aurata (African golden cat)",0.956583
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","KP202285.1 Lynx rufus (Bobcat)",0.959888
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.963619
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.963153
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","KP202271.1 Acinonyx jubatus (Cheetah)",0.962065
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","KP202269.1 Panthera uncia (Snow leopard)",0.949005
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","KP202268.1 Panthera tigris (Tiger)",0.945118
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","KP202264.1 Panthera onca (Jaguar)",0.950202
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","KJ866876.1 Panthera pardus japonensis",0.950281
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","KF907306.1 Panthera leo leo",0.947516
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.944496
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.944807
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.945429
"KY682747.1 Prionailurus planiceps (Flat-headed cat)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.947917
"MF871703.1 Homotherium latidens (European saber-tooth cat)","MF871700.1 Smilodon populator (Greater saber-toothed cat)",0.827681
"MF871703.1 Homotherium latidens (European saber-tooth cat)","KX911412.1 Lynx pardinus (Spanish lynx)",0.836751
"MF871703.1 Homotherium latidens (European saber-tooth cat)","KU234271.1 Panthera leo persica (Asiatic lion)",0.835354
"MF871703.1 Homotherium latidens (European saber-tooth cat)","KU133958.1 Neofelis nebulosa (Clouded leopard)",0.837361
"MF871703.1 Homotherium latidens (European saber-tooth cat)","KX265095.1 Catopuma badia (Bay cat)",0.836751
"MF871703.1 Homotherium latidens (European saber-tooth cat)","KX224524.1 Catopuma temminckii (Asiatic golden cat)",0.836285
"MF871703.1 Homotherium latidens (European saber-tooth cat)","KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)",0.837683
"MF871703.1 Homotherium latidens (European saber-tooth cat)","KR135742.1 Prionailurus viverrinus (Fishing cat)",0.83892
"MF871703.1 Homotherium latidens (European saber-tooth cat)","KX655614.1 Panthera pardus orientalis (Amur leopard)",0.836926
"MF871703.1 Homotherium latidens (European saber-tooth cat)","KX258452.1 Panthera spelaea (Eurasian cave lion)",0.834888
"MF871703.1 Homotherium latidens (European saber-tooth cat)","NC_028322.1 Leopardus jacobita (Andean mountain cat)",0.836747
"MF871703.1 Homotherium latidens (European saber-tooth cat)","NC_028321.1 Leopardus guigna (Kodkod)",0.836899
"MF871703.1 Homotherium latidens (European saber-tooth cat)","NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)",0.838614
"MF871703.1 Homotherium latidens (European saber-tooth cat)","NC_028318.1 Leopardus wiedii (Margay)",0.839241
"MF871703.1 Homotherium latidens (European saber-tooth cat)","NC_028317.1 Leopardus tigrinus (Little spotted cat)",0.838459
"MF871703.1 Homotherium latidens (European saber-tooth cat)","NC_028316.1 Leptailurus serval (Serval)",0.840796
"MF871703.1 Homotherium latidens (European saber-tooth cat)","NC_028314.1 Leopardus colocolo (Colocolo)",0.837678
"MF871703.1 Homotherium latidens (European saber-tooth cat)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.83877
"MF871703.1 Homotherium latidens (European saber-tooth cat)","NC_028310.1 Felis silvestris (Wild cat)",0.837376
"MF871703.1 Homotherium latidens (European saber-tooth cat)","NC_028309.1 Felis nigripes (Black-footed cat)",0.837683
"MF871703.1 Homotherium latidens (European saber-tooth cat)","NC_028308.1 Felis margarita (Sand cat)",0.837079
"MF871703.1 Homotherium latidens (European saber-tooth cat)","NC_028307.1 Felis chaus (Jungle cat)",0.83829
"MF871703.1 Homotherium latidens (European saber-tooth cat)","NC_028306.1 Caracal caracal (Caracal)",0.838113
"MF871703.1 Homotherium latidens (European saber-tooth cat)","NC_028299.1 Profelis aurata (African golden cat)",0.839247
"MF871703.1 Homotherium latidens (European saber-tooth cat)","KP202285.1 Lynx rufus (Bobcat)",0.83891
"MF871703.1 Homotherium latidens (European saber-tooth cat)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.837065
"MF871703.1 Homotherium latidens (European saber-tooth cat)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.836443
"MF871703.1 Homotherium latidens (European saber-tooth cat)","KP202271.1 Acinonyx jubatus (Cheetah)",0.840789
"MF871703.1 Homotherium latidens (European saber-tooth cat)","KP202269.1 Panthera uncia (Snow leopard)",0.836129
"MF871703.1 Homotherium latidens (European saber-tooth cat)","KP202268.1 Panthera tigris (Tiger)",0.834418
"MF871703.1 Homotherium latidens (European saber-tooth cat)","KP202264.1 Panthera onca (Jaguar)",0.837535
"MF871703.1 Homotherium latidens (European saber-tooth cat)","KJ866876.1 Panthera pardus japonensis",0.837086
"MF871703.1 Homotherium latidens (European saber-tooth cat)","KF907306.1 Panthera leo leo",0.838019
"MF871703.1 Homotherium latidens (European saber-tooth cat)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.834108
"MF871703.1 Homotherium latidens (European saber-tooth cat)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.834572
"MF871703.1 Homotherium latidens (European saber-tooth cat)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.833953
"MF871703.1 Homotherium latidens (European saber-tooth cat)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.835657
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","KX911412.1 Lynx pardinus (Spanish lynx)",0.919385
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","KU234271.1 Panthera leo persica (Asiatic lion)",0.91931
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","KU133958.1 Neofelis nebulosa (Clouded leopard)",0.923482
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","KX265095.1 Catopuma badia (Bay cat)",0.921715
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","KX224524.1 Catopuma temminckii (Asiatic golden cat)",0.918453
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)",0.924821
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","KR135742.1 Prionailurus viverrinus (Fishing cat)",0.922098
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","KX655614.1 Panthera pardus orientalis (Amur leopard)",0.920025
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","KX258452.1 Panthera spelaea (Eurasian cave lion)",0.918066
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","NC_028322.1 Leopardus jacobita (Andean mountain cat)",0.920236
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","NC_028321.1 Leopardus guigna (Kodkod)",0.92062
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)",0.922491
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","NC_028318.1 Leopardus wiedii (Margay)",0.927394
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","NC_028317.1 Leopardus tigrinus (Little spotted cat)",0.925287
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","NC_028316.1 Leptailurus serval (Serval)",0.926306
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","NC_028314.1 Leopardus colocolo (Colocolo)",0.925822
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.926219
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","NC_028310.1 Felis silvestris (Wild cat)",0.928016
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","NC_028309.1 Felis nigripes (Black-footed cat)",0.922336
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","NC_028308.1 Felis margarita (Sand cat)",0.925406
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","NC_028307.1 Felis chaus (Jungle cat)",0.926735
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","NC_028306.1 Caracal caracal (Caracal)",0.923219
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","NC_028299.1 Profelis aurata (African golden cat)",0.922035
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","KP202285.1 Lynx rufus (Bobcat)",0.919919
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.927705
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.927705
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","KP202271.1 Acinonyx jubatus (Cheetah)",0.925909
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","KP202269.1 Panthera uncia (Snow leopard)",0.920317
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","KP202268.1 Panthera tigris (Tiger)",0.916667
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","KP202264.1 Panthera onca (Jaguar)",0.921413
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","KJ866876.1 Panthera pardus japonensis",0.919637
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","KF907306.1 Panthera leo leo",0.920494
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.917131
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.917131
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.916512
"MF871700.1 Smilodon populator (Greater saber-toothed cat)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.91899
"KX911412.1 Lynx pardinus (Spanish lynx)","KU234271.1 Panthera leo persica (Asiatic lion)",0.948694
"KX911412.1 Lynx pardinus (Spanish lynx)","KU133958.1 Neofelis nebulosa (Clouded leopard)",0.945325
"KX911412.1 Lynx pardinus (Spanish lynx)","KX265095.1 Catopuma badia (Bay cat)",0.956042
"KX911412.1 Lynx pardinus (Spanish lynx)","KX224524.1 Catopuma temminckii (Asiatic golden cat)",0.954955
"KX911412.1 Lynx pardinus (Spanish lynx)","KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)",0.957751
"KX911412.1 Lynx pardinus (Spanish lynx)","KR135742.1 Prionailurus viverrinus (Fishing cat)",0.956042
"KX911412.1 Lynx pardinus (Spanish lynx)","KX655614.1 Panthera pardus orientalis (Amur leopard)",0.951265
"KX911412.1 Lynx pardinus (Spanish lynx)","KX258452.1 Panthera spelaea (Eurasian cave lion)",0.948694
"KX911412.1 Lynx pardinus (Spanish lynx)","NC_028322.1 Leopardus jacobita (Andean mountain cat)",0.953402
"KX911412.1 Lynx pardinus (Spanish lynx)","NC_028321.1 Leopardus guigna (Kodkod)",0.956353
"KX911412.1 Lynx pardinus (Spanish lynx)","NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)",0.956974
"KX911412.1 Lynx pardinus (Spanish lynx)","NC_028318.1 Leopardus wiedii (Margay)",0.955224
"KX911412.1 Lynx pardinus (Spanish lynx)","NC_028317.1 Leopardus tigrinus (Little spotted cat)",0.953868
"KX911412.1 Lynx pardinus (Spanish lynx)","NC_028316.1 Leptailurus serval (Serval)",0.956779
"KX911412.1 Lynx pardinus (Spanish lynx)","NC_028314.1 Leopardus colocolo (Colocolo)",0.953868
"KX911412.1 Lynx pardinus (Spanish lynx)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.960857
"KX911412.1 Lynx pardinus (Spanish lynx)","NC_028310.1 Felis silvestris (Wild cat)",0.958022
"KX911412.1 Lynx pardinus (Spanish lynx)","NC_028309.1 Felis nigripes (Black-footed cat)",0.957596
"KX911412.1 Lynx pardinus (Spanish lynx)","NC_028308.1 Felis margarita (Sand cat)",0.956617
"KX911412.1 Lynx pardinus (Spanish lynx)","NC_028307.1 Felis chaus (Jungle cat)",0.956664
"KX911412.1 Lynx pardinus (Spanish lynx)","NC_028306.1 Caracal caracal (Caracal)",0.949674
"KX911412.1 Lynx pardinus (Spanish lynx)","NC_028299.1 Profelis aurata (African golden cat)",0.948957
"KX911412.1 Lynx pardinus (Spanish lynx)","KP202285.1 Lynx rufus (Bobcat)",0.967226
"KX911412.1 Lynx pardinus (Spanish lynx)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.957867
"KX911412.1 Lynx pardinus (Spanish lynx)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.957556
"KX911412.1 Lynx pardinus (Spanish lynx)","KP202271.1 Acinonyx jubatus (Cheetah)",0.957596
"KX911412.1 Lynx pardinus (Spanish lynx)","KP202269.1 Panthera uncia (Snow leopard)",0.945791
"KX911412.1 Lynx pardinus (Spanish lynx)","KP202268.1 Panthera tigris (Tiger)",0.948587
"KX911412.1 Lynx pardinus (Spanish lynx)","KP202264.1 Panthera onca (Jaguar)",0.947557
"KX911412.1 Lynx pardinus (Spanish lynx)","KJ866876.1 Panthera pardus japonensis",0.951532
"KX911412.1 Lynx pardinus (Spanish lynx)","KF907306.1 Panthera leo leo",0.949078
"KX911412.1 Lynx pardinus (Spanish lynx)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.948121
"KX911412.1 Lynx pardinus (Spanish lynx)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.94781
"KX911412.1 Lynx pardinus (Spanish lynx)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.94781
"KX911412.1 Lynx pardinus (Spanish lynx)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.948431
"KU234271.1 Panthera leo persica (Asiatic lion)","KU133958.1 Neofelis nebulosa (Clouded leopard)",0.951493
"KU234271.1 Panthera leo persica (Asiatic lion)","KX265095.1 Catopuma badia (Bay cat)",0.948539
"KU234271.1 Panthera leo persica (Asiatic lion)","KX224524.1 Catopuma temminckii (Asiatic golden cat)",0.946517
"KU234271.1 Panthera leo persica (Asiatic lion)","KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)",0.949316
"KU234271.1 Panthera leo persica (Asiatic lion)","KR135742.1 Prionailurus viverrinus (Fishing cat)",0.946362
"KU234271.1 Panthera leo persica (Asiatic lion)","KX655614.1 Panthera pardus orientalis (Amur leopard)",0.97532
"KU234271.1 Panthera leo persica (Asiatic lion)","KX258452.1 Panthera spelaea (Eurasian cave lion)",0.987407
"KU234271.1 Panthera leo persica (Asiatic lion)","NC_028322.1 Leopardus jacobita (Andean mountain cat)",0.946673
"KU234271.1 Panthera leo persica (Asiatic lion)","NC_028321.1 Leopardus guigna (Kodkod)",0.944963
"KU234271.1 Panthera leo persica (Asiatic lion)","NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)",0.945585
"KU234271.1 Panthera leo persica (Asiatic lion)","NC_028318.1 Leopardus wiedii (Margay)",0.948072
"KU234271.1 Panthera leo persica (Asiatic lion)","NC_028317.1 Leopardus tigrinus (Little spotted cat)",0.947606
"KU234271.1 Panthera leo persica (Asiatic lion)","NC_028316.1 Leptailurus serval (Serval)",0.947139
"KU234271.1 Panthera leo persica (Asiatic lion)","NC_028314.1 Leopardus colocolo (Colocolo)",0.946984
"KU234271.1 Panthera leo persica (Asiatic lion)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.951959
"KU234271.1 Panthera leo persica (Asiatic lion)","NC_028310.1 Felis silvestris (Wild cat)",0.949782
"KU234271.1 Panthera leo persica (Asiatic lion)","NC_028309.1 Felis nigripes (Black-footed cat)",0.949782
"KU234271.1 Panthera leo persica (Asiatic lion)","NC_028308.1 Felis margarita (Sand cat)",0.948034
"KU234271.1 Panthera leo persica (Asiatic lion)","NC_028307.1 Felis chaus (Jungle cat)",0.947295
"KU234271.1 Panthera leo persica (Asiatic lion)","NC_028306.1 Caracal caracal (Caracal)",0.948694
"KU234271.1 Panthera leo persica (Asiatic lion)","NC_028299.1 Profelis aurata (African golden cat)",0.942888
"KU234271.1 Panthera leo persica (Asiatic lion)","KP202285.1 Lynx rufus (Bobcat)",0.944807
"KU234271.1 Panthera leo persica (Asiatic lion)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.949938
"KU234271.1 Panthera leo persica (Asiatic lion)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.950249
"KU234271.1 Panthera leo persica (Asiatic lion)","KP202271.1 Acinonyx jubatus (Cheetah)",0.949938
"KU234271.1 Panthera leo persica (Asiatic lion)","KP202269.1 Panthera uncia (Snow leopard)",0.97217
"KU234271.1 Panthera leo persica (Asiatic lion)","KP202268.1 Panthera tigris (Tiger)",0.9588
"KU234271.1 Panthera leo persica (Asiatic lion)","KP202264.1 Panthera onca (Jaguar)",0.966075
"KU234271.1 Panthera leo persica (Asiatic lion)","KJ866876.1 Panthera pardus japonensis",0.975922
"KU234271.1 Panthera leo persica (Asiatic lion)","KF907306.1 Panthera leo leo",0.974071
"KU234271.1 Panthera leo persica (Asiatic lion)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.958955
"KU234271.1 Panthera leo persica (Asiatic lion)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.958644
"KU234271.1 Panthera leo persica (Asiatic lion)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.959266
"KU234271.1 Panthera leo persica (Asiatic lion)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.971549
"KU133958.1 Neofelis nebulosa (Clouded leopard)","KX265095.1 Catopuma badia (Bay cat)",0.949363
"KU133958.1 Neofelis nebulosa (Clouded leopard)","KX224524.1 Catopuma temminckii (Asiatic golden cat)",0.94082
"KU133958.1 Neofelis nebulosa (Clouded leopard)","KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)",0.946412
"KU133958.1 Neofelis nebulosa (Clouded leopard)","KR135742.1 Prionailurus viverrinus (Fishing cat)",0.945376
"KU133958.1 Neofelis nebulosa (Clouded leopard)","KX655614.1 Panthera pardus orientalis (Amur leopard)",0.954545
"KU133958.1 Neofelis nebulosa (Clouded leopard)","KX258452.1 Panthera spelaea (Eurasian cave lion)",0.951026
"KU133958.1 Neofelis nebulosa (Clouded leopard)","NC_028322.1 Leopardus jacobita (Andean mountain cat)",0.944444
"KU133958.1 Neofelis nebulosa (Clouded leopard)","NC_028321.1 Leopardus guigna (Kodkod)",0.947132
"KU133958.1 Neofelis nebulosa (Clouded leopard)","NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)",0.948431
"KU133958.1 Neofelis nebulosa (Clouded leopard)","NC_028318.1 Leopardus wiedii (Margay)",0.951182
"KU133958.1 Neofelis nebulosa (Clouded leopard)","NC_028317.1 Leopardus tigrinus (Little spotted cat)",0.946257
"KU133958.1 Neofelis nebulosa (Clouded leopard)","NC_028316.1 Leptailurus serval (Serval)",0.950404
"KU133958.1 Neofelis nebulosa (Clouded leopard)","NC_028314.1 Leopardus colocolo (Colocolo)",0.947393
"KU133958.1 Neofelis nebulosa (Clouded leopard)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.947655
"KU133958.1 Neofelis nebulosa (Clouded leopard)","NC_028310.1 Felis silvestris (Wild cat)",0.949316
"KU133958.1 Neofelis nebulosa (Clouded leopard)","NC_028309.1 Felis nigripes (Black-footed cat)",0.950916
"KU133958.1 Neofelis nebulosa (Clouded leopard)","NC_028308.1 Felis margarita (Sand cat)",0.949282
"KU133958.1 Neofelis nebulosa (Clouded leopard)","NC_028307.1 Felis chaus (Jungle cat)",0.952602
"KU133958.1 Neofelis nebulosa (Clouded leopard)","NC_028306.1 Caracal caracal (Caracal)",0.947026
"KU133958.1 Neofelis nebulosa (Clouded leopard)","NC_028299.1 Profelis aurata (African golden cat)",0.944289
"KU133958.1 Neofelis nebulosa (Clouded leopard)","KP202285.1 Lynx rufus (Bobcat)",0.943928
"KU133958.1 Neofelis nebulosa (Clouded leopard)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.949471
"KU133958.1 Neofelis nebulosa (Clouded leopard)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.950249
"KU133958.1 Neofelis nebulosa (Clouded leopard)","KP202271.1 Acinonyx jubatus (Cheetah)",0.951227
"KU133958.1 Neofelis nebulosa (Clouded leopard)","KP202269.1 Panthera uncia (Snow leopard)",0.951693
"KU133958.1 Neofelis nebulosa (Clouded leopard)","KP202268.1 Panthera tigris (Tiger)",0.952757
"KU133958.1 Neofelis nebulosa (Clouded leopard)","KP202264.1 Panthera onca (Jaguar)",0.953315
"KU133958.1 Neofelis nebulosa (Clouded leopard)","KJ866876.1 Panthera pardus japonensis",0.954346
"KU133958.1 Neofelis nebulosa (Clouded leopard)","KF907306.1 Panthera leo leo",0.955795
"KU133958.1 Neofelis nebulosa (Clouded leopard)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.952757
"KU133958.1 Neofelis nebulosa (Clouded leopard)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.953686
"KU133958.1 Neofelis nebulosa (Clouded leopard)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.953686
"KU133958.1 Neofelis nebulosa (Clouded leopard)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.95601
"KX265095.1 Catopuma badia (Bay cat)","KX224524.1 Catopuma temminckii (Asiatic golden cat)",0.966915
"KX265095.1 Catopuma badia (Bay cat)","KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)",0.95713
"KX265095.1 Catopuma badia (Bay cat)","KR135742.1 Prionailurus viverrinus (Fishing cat)",0.959149
"KX265095.1 Catopuma badia (Bay cat)","KX655614.1 Panthera pardus orientalis (Amur leopard)",0.949235
"KX265095.1 Catopuma badia (Bay cat)","KX258452.1 Panthera spelaea (Eurasian cave lion)",0.950715
"KX265095.1 Catopuma badia (Bay cat)","NC_028322.1 Leopardus jacobita (Andean mountain cat)",0.956198
"KX265095.1 Catopuma badia (Bay cat)","NC_028321.1 Leopardus guigna (Kodkod)",0.954023
"KX265095.1 Catopuma badia (Bay cat)","NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)",0.954178
"KX265095.1 Catopuma badia (Bay cat)","NC_028318.1 Leopardus wiedii (Margay)",0.956934
"KX265095.1 Catopuma badia (Bay cat)","NC_028317.1 Leopardus tigrinus (Little spotted cat)",0.956974
"KX265095.1 Catopuma badia (Bay cat)","NC_028316.1 Leptailurus serval (Serval)",0.962687
"KX265095.1 Catopuma badia (Bay cat)","NC_028314.1 Leopardus colocolo (Colocolo)",0.953246
"KX265095.1 Catopuma badia (Bay cat)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.964585
"KX265095.1 Catopuma badia (Bay cat)","NC_028310.1 Felis silvestris (Wild cat)",0.959422
"KX265095.1 Catopuma badia (Bay cat)","NC_028309.1 Felis nigripes (Black-footed cat)",0.958527
"KX265095.1 Catopuma badia (Bay cat)","NC_028308.1 Felis margarita (Sand cat)",0.957865
"KX265095.1 Catopuma badia (Bay cat)","NC_028307.1 Felis chaus (Jungle cat)",0.957596
"KX265095.1 Catopuma badia (Bay cat)","NC_028306.1 Caracal caracal (Caracal)",0.952936
